text,label
"the green party of canada is aiming towards global disarmament, and towards contributing to the conversion of all military industries in canada and worldwide into peaceful industries.",0
"reform the appointments system to discourage patronage by establishing an independent agency for ensuring that appointments to government tribunals, boards and senior positions are done through a qualification-based process and are not politically motivated patronage appointments",2
restoring fairness to equalization with a level playing field for all canadians within the equalization system.,4
"create an investment, regulatory, and security environment for our western ports to grow and flourish.",3
"the industry, including smelting and processing, employs directly some 390, 000 in canada.",3
and will strengthen canada’s position in support of that system in international trade negotiations.,3
the qualifying rules are often complex and caregivers may not have sufficient taxable income to take full advantage of the credits.,4
"in february2006, canada will deploy a task force and brigade headquarters to kandahar, bringing the number of canadian personnel in southern afghanistan to over 2, 000.",0
and this frontier industry is responsible for toronto and vancouver becoming the mining equity investment capitals of the world.,3
* work with municipalities and provinces to improve the integration of new canadians into the multicultural fabric of our country.,5
indexing the gst exemption threshold for small and home businesses to the rate of inflation.,3
– new funding for access to broadband services.,6
questions have been raised about the nomination process in all parties.,2
improve the great lakes water quality agreement.,4
"a liberal government will focus on improving energy conservation and efficiency; transforming the energy economy through innovation; and increasing the supply of clean conventional sources of energy, as well as new forms of renewable energy.",3
and provide new incentives for commercial-scale application of transformative technologies.,3
"european countries, such as denmark, finland and norway, that have made a similar commitment, have kept child poverty rates below 3.5 %.",0
to recognize the importance of reaching those individuals who are low to moderate income we will make the credit refundable.,4
* create a fund for excellence in post secondary teaching in which funding is increased as the student to professor ratio decreases.,4
create a reverse onus for bail hearings for anybody charged with an indictable firearms offence.,5
the green party does not support a commercial seal hunt in canada.,4
"* assist the delivery of health care, education and other services in a way that incorporates traditional practices and recognizes the role of extended families and elders.",5
"contributions get no deduction, but withdrawals are not taxed.",3
the green party seeks security procedures that provide rigorous standards of procedural fairness and allow meaningful defences for all detainees.,1
"we will build on this record in our second term by: raising the small business eligibility threshold to $500,000.",3
decade after decade of promises have yet to build the communities that canada’s first peoples deserve and that foster aboriginal talent to help build the country we want.,5
"they include companies in mining, manufacturing, oil, gas, and thermal electricity.",4
we need to ensure that all canadians have access to the tools to succeed so that everyone has more choice and greater opportunity to share in this nation’s prosperity and to build canada’s future.,5
and that the government can block foreign takeovers that would jeopardize our national security.,3
"and in northern communities, the impacts are particularly profound: arctic ice is melting, the permafrost is shifting, entire communities may be displaced, and a traditional way of life is at risk, along with the polar bear and other iconic species.",5
we have seen money go to bocce courts and hockey rinks in liberal ridings rather than to real infrastructure priorities.,2
floor crossing: democratic accountability should mean no mp can ignore his/her voters.,1
we will help spur innovation throughout canadian industry by encouraging investment in technologies that significantly reduce greenhouse gas emissions,4
their economies and environmental laws are both strong.,3
working with provincial governments we will establish a canadian pension benefits guarantee fund.,4
"* put greater resources into the treatment and delivery of antiretroviral therapies to hiv positive drug users, a marginalized group in canada, which is receiving third-world medical support.",4
– supporting canada’s system of orderly marketing.,3
house of commons: change the electoral system to ensure that every vote counts.,1
"climate change is real; it is man made, and it is the most serious ecological crisis humanity has ever faced.",4
a re-elected conservative government led by stephen harper will require all federal departments and agencies to produce detailed quarterly financial statements.,1
the green party will require mine reclamation plans to include detailed plans to deal with acid mine draining and are in place before active mining begins.,4
today we believe we can incorporate the new objective of environmental sustainability into everything that we do.,4
the annual seal hunt is the largest killing of marine mammals anywhere on the planet.,4
m) establishes a federally funded community-guided school lunch programs across canada to ensure that our children have daily access to healthy local food and can learn about sustainable food production and healthy eating;,4
"we will: make it harder to import from countries with unacceptable environmental, employment and wage standards.",3
the paul martin liberals have increasingly centralized power in ottawa by invading provincial jurisdiction.,2
"canada has the second highest level of gdp per capita in the g-7 and has significantly narrowed the gap relative to the leader, the united states.",3
"it is essential that canada clarify its rights and obligations with respect to the arctic region with protection of people, wildlife and the fragile ecology in mind.",0
liberals are ready to take up the challenge laid down by canadians.,4
"support the training and equipping of rangers, canadian inuit who live throughout the arctic and are experienced survival experts on land and sea.",3
"* work with provincial and territorial governments to ensure workplace accommodations, medical accessibility and treatments, access to buildings and other public areas, social support systems and adequate monetary assistance for people with environmental sensitivities.",4
providing incentives to increase value-added processing and packing plants to create jobs for people living in rural canada.,3
we want action to improve the infrastructure that delivers water and to prevent toxic chemicals from even entering our water.,3
and raised the age of protection from 14 to 16 to protect youth from adult sexual predators.,5
"in particular, we will continue to develop justice initiatives – both domestically and internationally – aimed at combating racism, hate speech and hate crimes.",5
a conservative government will: maintain the funding for the new deal for cities and communities and fully implement the transfer of the equivalent of five cents per litre of gasoline to cities and communities by 2009-10 for municipal infrastructure.,3
"the green party supports fair trade that puts sovereignty, human rights, and the environment first and not trade agreements that put the rights of multi-national corporations first.",3
"a conservative government led by stephen harper will reduce employment insurance premiums to eliminate the surplus in the employment insurance account and ensure that contributions are used to pay for ei benefits, not other expenditures.",3
affordable housing and child care that make life better for families;,4
it is prudent.,2
"canada’s medical waiting lists are among the longest in the oecd, despite spending the second most per capita in the oecd on health care.",4
green party mps will: urge reforms to our tax and labour policies in ways that will increase the opportunity for canadians to spend more time with family.,4
"with downtown-to-downtown service, the train will be faster than the plane, especially when security and other airport delays are factored in.",3
"our rich endowment of resources – energy, minerals, agricultural, forestry and fisheries products – will be much in demand, promising new prosperity for canada’s regional economies.",3
now we need to create new advantages for our economy as a whole.,3
* establish a significant toxic chemical tax (ctc) on harmful chemicals to make industry accountable for chemicals it produces and to prod industry to reduce and eliminate the production of toxic substances registered under the cepa.,4
launch an adept rapid-response to us media myths about canada.,5
"introduce legislation that requires all manufactured goods, including vehicles, to be designed for easy dismantling, re-use and/or recycling, and that they contain 90% recycled materials by 2025 (as in germany).",3
"jack layton and canada’s ndp will respect equality by: working with the provincial and territorial governments to set up a single income support mechanism for persons with disabilities, including a system of national disability supports.",4
bring all consumer-related federal agencies under one roof by naming a minister specifically responsible for consumer affairs.,2
hand guns have no place in our cities.,5
pay inequity is still the rule.,4
"to commemorate pearson’s pragmatic idealism and achievements, a liberal government will establish the pearson scholarship.",4
"it will phase out the canada strategic infrastructure fund and other federally run infrastructure programs, while retaining the border infrastructure program.",3
"shelter is a basic human need and the foundation upon which healthy, secure, socially inclusive communities are built.",4
regulating to reduce these contaminants must be coupled with reducing the burning of fossil fuels that emits particulates as well as climate- warming greenhouse gases (ghgs).,4
"amounts available under the various child tax benefit initiatives have been increased steadily, as have family income levels before benefits begin to be phased out.",4
"we believe that the government must take the lead in educating the public about end of life issues, including the limits to artificial life support systems, surgical operations and chemical therapies to extend life and postpone the inevitable transition from life.",5
a re-elected conservative government led by stephen harper will introduce a new environmental enforcement act to strengthen and consolidate enforcement and penalty provisions in existing environmental legislation.,5
the liberal government has taken a strong stand in support of canada’s fishing communities and oceans-related industries.,6
and achieve a resolution of the softwood lumber dispute in accordance with canadian and american legal rights and obligations.,3
"megastore retail outlets which depend on customer use of cars will be encouraged to adopt parking charges, combined with transit access and the home delivery of purchases by means of conditionality clauses signed with municipalities seeking federal funds.",3
"that is why the martin government announced in october, 2005, a pacific gateway strategy.",3
and a secure pension.,4
give our canadian forces the equipment they need to do the difficult and demanding work we ask of them.,0
"training 10,000 aboriginal professionals in health, education and social services.",3
"liberals have always believed in the importance of respect for individual rights and freedoms, equality of opportunity for all, inclusiveness, compassion and honouring our differences.",1
"we have put in place measures – e. g. , a $275 million vessel-replacement plan for the coast guard;",3
our approach to canada’s security and defence needs to reflect this altered reality.,0
canada’s potential wind and tidal resources are amongst the best in the world.,5
a conservative government will restore pride in canada.,5
"this ministry will focus on helping the fastest growing sector of global tourism, eco-tourism, become stronger",4
and secure our country’s borders.,0
"the on-going transfer of “gas tax” revenue and the gst rebate are important not only for their value, but also for their predictability.",2
a new deal for canada’s cities and communities means that a liberal government will: recognize municipal governments as partners in implementing canada’s national agenda.,2
"liberals applaud such excellence and will give their support so that culture can continue to strengthen our country, its unity, and our reputation abroad, all the while adding immeasurably to canadians’ quality of life.",5
empower status of women canada and other appropriate federal agencies to work to implement the recommendations of the report on canada by the un committee on the elimination of all forms of discrimination against women.,4
we recognize that human misery of this sort is not only a moral affront but also the breeding ground for despair and desperation.,0
women there lack economic rights and political autonomy.,0
"this applies to everyone, whether they actually pay taxes or not.",6
"for a decade, canadians have been told we have no choices, that we must abandon building the country and planet we want because we lack the fiscal freedom to do so.",5
"as prime minister martin said in new york in october, 2005: “the problem is that, instead of honouring this decision, the united states has decided to ignore it.",0
"also, the air in our long winters is colder and denser, making it particularly effective at turning the turbines that harness wind energy.",3
"this represents more than $15,000 for each canadian, whether adult or child.",3
"nevertheless, protecting those trade relationships depends agreement.",0
the commitment of the green party to kyoto targets is not nullified even if full compliance is impossible.,0
all revenue will be applied to environmental solutions.,4
"to secure our arctic sovereignty, jack layton and the new democrats will:",0
that plan will guide a re-elected liberal government.,3
"the commission will be at arm’s length from government, but with representation from all levels of government and mental health stakeholders.",2
"this extension will cost approximately $550 million over the next five years and will benefit a further 55, 000 students.",4
"it’s more of the status quo, more broken promises, more litigation – more denial of rights.",1
a re-elected conservative government led by stephen harper will abolish conditional sentences and introduce mandatory prison sentences for impaired driving causing bodily harm or death.,5
we will strive to support a society where the pressure to make a living does not crowd out having a life;,4
canada’s failure to manage waste properly represents a huge loss of resources and revenue.,3
"provide relief to canadians on low and fixed incomes to help them meet rising utility, insurance, and gasoline prices.",4
we expect that resources will be quite constrained for the next couple of years but anticipate greater flexibility in the subsequent three years.,3
we cannot trust that history is not again repeating itself.,0
"while we cannot anticipate every contingency that may arise in the years ahead, we can, and we must, prepare for demographic change in canada,",6
and ensure better responsiveness to veterans with a veterans’ bill of rights and a veterans’ ombudsman.,0
poorly planned transit and the lack of convenient workplace child care spaces rob parents of time with their kids.,4
"and, after a decade of fighting lesbian and gay equality in the courts, parliament has yet to commit to full equality for same-sex couples.",4
the law will ensure that young offenders who are convicted of very serious and violent crimes will face appropriate sentences and that upon conviction they will be named.,5
agriculture (55 mt) accounts for 7% of canada’s emissions.,4
among the highlights of the liberal tax-cut achievement:,3
"it’s time to act in a concerted manner with our labour partners, who democratically represent canadian workers, to defend canadian industries, creating and protecting jobs by reasserting canada’s right to sovereign economic development.",3
this is nearly as much as our forestry and agricultural industries combined.,4
and every deal is different.,2
"the “five in five” plan – an all-out drive to achieve major reductions over the next five years – by the end of 2009 – for waiting times in at least five key areas: cancer, heart, diagnostic imaging, joint replacements, and sight restoration.",4
it would be understood that this contingent would also provide training in international human rights law and the geneva convention.,1
"b) link research spending in the natural and social sciences to water policy goals to ensure our higher education institutions create the knowledge for 21st century water management (i.e. emerging issues such as endocrine disrupters, pharmaceuticals and toxics, instream flows and sustainable groundwater yield, climate change adaptation).",4
"women make up over 50 percent of canada’s population, the majority of seniors, and a disproportionate share of the people living in poverty in canada.",6
and we will ensure that the regulatory and tax systems are not barriers to venture investors.,3
abandoning paul martin’s appeal of the supreme court decision extending retroactive cpp survivor benefits for same-sex couples.,4
allow members of the public – not just politicians – to make complaints to the ethics commissioner.,1
make drive-by shootings and firing at a building indictable offences.,5
developing a national strategy to address the needs of urban aboriginal people.,6
"a re-elected conservative government led by stephen harper will enhance the current apprenticeship incentive grant by adding an additional $2,000 completion bonus for apprentices who complete their training.",3
or to receive training for new kinds of work.,3
"in quebec, the number of patients awaiting cataract surgery has been significantly reduced by redistributing the surgeries to a much smaller number of more specialized facilities.",4
"the reality of rising fossil fuel prices, increased losses due to extreme weather events caused by the worsening climate crisis, higher global temperatures and worsening pollution levels will make mitigation and adaptation responses absolutely essential.",4
and lax safety and security.,2
we need to work with the mexican government to press for us action against gun smugglers,0
"over the next five years, sound liberal economic policy principles can be counted on to produce major jobs and growth benefits for canadians:",3
it’s time to put our values into action.,5
a liberal government will also continue to financially support canada health infoway’s development of a national electronic health record system.,4
"the report concludes that, despite being better educated and working harder, canadian families are now “running faster just to stay put and the bottom half is actually falling behind.”",3
require all appliances to meet energy star standards by 2015.,3
"we believe that every child will benefit from learning at an early age, and that no child should be denied access to such benefits by reason of cost.",4
this commitment represented a target set by lester b. pearson when he chaired a world bank commission.,0
"the goal is to assist the afghan authorities in providing governance and security, as well as delivering basic services to citizens.",0
but more must be done.,0
"high-speed internet access is increasingly an essential gateway to economic opportunities, education and even the latest in health care.",3
implement a “literacy lens” across federal departments to make literacy a government-wide priority.,4
"a re-elected conservative government led by stephen harper will continue support for sport and amateur fitness in canada, at both the elite and recreational levels.",4
but more needs to be done.,4
"we have enormous opportunities in the oil sands, offshore oil and gas, hydro and nuclear.",3
a liberal government will continue to use every available means to pressure the us to abide by the letter and spirit of nafta and its dispute resolution procedure.,3
the 2004 building a national tourism strategy – a framework for federal/provincial/territorial collaboration outlined six key priorities for immediate action and collaboration.,4
that is why a liberal government will continue to strongly support canada’s culture through a range of programs and policies.,4
"to address these great opportunities and challenges, the paul martin government developed a northern strategy, the initial elements of which include:",3
"in areas ranging from human rights, to civil conflict, to the environment, the united nations and other international organizations are addressing matters that historically lay solely within the authority of the nation-state.",0
so far this reasoning is intuitive and not empirical.,3
the federal government will create a new home care fund totaling $2 billion over five years to encourage the needed reforms.,4
make big polluters pay.,4
it will allow canadians to save money for education or skills training – facilitating lifelong learning – whether for themselves or for their children.,3
"violence against women, as well, remains a crucial concern, as we are reminded every december 6th.",5
"working with forest communities, workers and businesses to develop value-added wood product industries to create jobs and reduce canada’s unsustainable reliance on exporting raw logs for development overseas.",3
a) fast tracking the establishment of “no-take” marine protected areas.,4
influence competitive advantage by ensuring that the macro-economic environment is growth-oriented.,3
"canadians need to know how long it currently takes to get a procedure like an mri, and how long it should take.",4
upgrading homes:,3
a consensus has developed among both environmentalists and economists that the best way to reduce greenhouse gas emissions is to put a price on carbon.,4
– reviewing and restructuring the crtc to avoid the mixed mandates and conflicts of interest that undermine the role of the commission in promoting and protecting canadian cultural industries.,2
we will implement an amnesty and buy-back program to collect existing handguns.,5
"at least 25 per cent of the crtc commissioners will be french-language speakers, appointed in consultation with quebec and groups representing linguistic minorities.",5
the funding for social housing needs to be dramatically increased.,4
"address the needs of urban first nations, métis and inuit citizens with special attention to the appropriate development and delivery of affordable housing, public health care, education, skills training, and economic opportunities.",5
"a decade ago, when the liberal government took office with jean chrétien as prime minister, the economic picture was very different.",2
"in the four years following deep cuts in corporate taxes, there is no evidence this has had a positive impact on productivity.",3
"c) provide credit and loan guarantees to non-profit housing organizations and cooperatives for the building and restoration of quality, energy-efficient housing for seniors, people with special needs, and low-income families;",4
"b.c. rivers will become over- heated preventing salmon spawning,",4
"the green shift, in year one, will increase the cost of home heating oil for that household by $50 per year or $4.20 per month.",4
"to help commercialize canada’s impressive research output, a liberal government will:",3
the time has come to remove this barrier.,2
this program would serve as a catalyst for an interprovincial program to cover all workers.,6
a re-elected government will: introduce amendments to the arctic waters pollution prevention act to extend our jurisdiction over polluting vessels to the edge of canada's 200 mile exclusive economic zone.,0
"core to a safe community is the avoidance of crime, and the development of a healthy community.",5
work with the provinces through the canada health council to monitor and report on waiting lists and explore ways of dealing with the problem.,2
the green party of canada applies “full cost accounting” to its understanding of economics.,4
it is the key to a good economy and prosperous society.,3
"among the many factors that make for an attractive investment environment, a competitive tax system, for both persons and businesses, is particularly important in light of the intense and growing global competition for talent and capital.",3
"make the parliamentary budget officer an independent officer of parliament to provide oversight and advice on the government’s spending and surpluses, help mps do a better job for ordinary canadians and bring greater accountability to ottawa.",2
"in 1988, canada was actually in the lead in hosting the first-ever international scientific conference on climate change, “our changing atmosphere: implications for global security.”",4
"nonetheless, it is hard for people to translate the abstract description of a personal tax cut – based on marginal rate reductions, etc. – into a meaningful picture of dollars saved on one’s year-end tax bill.",3
while protecting the seat counts of other provinces.,2
"o) minimizes the effects of climate change by encouraging farming methods that increase carbon sequestration and decrease water requirements, with financial rewards through domestic carbon trading;",4
"working with other nations to develop replacements, based on the principle of cohesive human security and organizations like the organisation for security and co-operation in europe (osce), to nato and norad to reflect all security challenges in a post-cold war world.",0
free software gives users the ability to work together enhancing and refining the programs they use.,3
debt interest payments were compounding unsustainably.,2
and help you balance your budget by putting a stop to consumer gouging.,3
"end the use and circulation of the canadian penny, increasing convenience for shoppers",3
"re-negotiate deals with the us and mexico whose principles are centred on fair trade and which remove offensive disciplines like national treatment, and undemocratic decision-making tribunals.",3
work to ensure the canadian coast guard has the appropriate tools to protect canadian sovereignty in the arctic.,0
"promoting biofuels, wind and other alternatives",3
putting more law enforcement officers on our streets.,5
and increase front-line personnel.,0
"a commitment to safe, tolerant communities in which racism, old world animosities and violence can have no part.",5
"as a major energy exporter to the us, canada should use that leverage to ensure fair treatment for all resource industries, particularly softwood lumber.",3
"paul martin and the liberals have: enacted the largest ever cuts to public health care, abandoned promises to reduce the patent length of prescription drugs and deleted a clause from the canada health act that protected vital home care services from privatization.",3
"without those requirements, the liberal tax cuts are nothing more than a windfall for big corporations and their executives.",2
we must demand better leadership in world affairs.,0
the challenge is presented by the huge increase in both the number and the sophistication of competitors.,3
– obligating lobbyists to file annually a declaration of their political work.,2
this would further concentrate the banking industry and reduce competition.,3
"the national cancer strategy will be supported by a new five-year investment of $300 million by the federal government and will have as key elements: – $125 million to support creation of the terry fox research institute in vancouver, a new centre of excellence for cancer research.",4
cases will be referred to a three-person independent expert panel.,2
the green party believes that canada must meet its commitment to allocate 0.7% of gdp to oda.,0
"in the last few years, quality of life, as measured in our ability to get ahead and enjoy more leisure time, has declined for 90 percent of canadians.",4
"in taking the lead on the montreal action plan, a liberal government will seek to strengthen the world’s resolve in addressing climate change,",0
"– $25 million to establish terry fox cancer research chairs at canadian universities to ensure that canada continues to attract and retain leading cancer researchers who can tap into leading-edge advances from around the world to enhance our understanding of cancer – its origins, diagnosis, treatment and eventually a cure.",4
"4. work with the provinces to develop long term strategies to better manage chronic diseases, such as diabetes, and lifelong medical disabilities and conditions, such as autism.",4
nuclear energy is inevitably linked to nuclear weapons proliferation.,0
"today, not a single drug approved for export is in production.",0
that’s the second track: “five in five”.,4
"amending the current immigration laws, which currently bar most immigrants that would have been admitted during the trudeau era.",6
"while some of these grants and contracts are undoubtedly worthwhile, the liberal party has too often used these funds for their own benefit, not for the benefit of canadians.",2
and strengthening criminal provisions against stalking.,5
"the quicker we introduce a price across the economy, the quicker the economy can adjust and start to reduce emissions,",4
they didn’t.,2
"at the un and elsewhere, canada under a liberal government will press proactively to make a real difference – for example:",0
those found guilty of making child pornography and of internet-luring can be designated as “long-term offenders”.,5
and permit unregulated production by smaller and family farms that sell to local markets;,6
– support for export market promotion of canada’s agri-food products through our new can-trade international strategy.,3
* seek to have the regulations governing the practices of immigration consultants toughened and enforced and increase penalties in the criminal code for those convicted of human smuggling.,5
we take this same pragmatic and level-headed approach to the tough issues of criminal justice.,5
establish substantial new point-of-sale rebates on the purchase of energystar appliances.,3
this will make the world a better and safer place for everyone.,0
develop initiatives and alternative delivery methods to increase enrollment and success in post-secondary education.,4
"the projection takes into account, for example, substantial explicit commitments to increase health and social transfers to provinces",2
"in 1995, paul martin slashed health care funding, ripping some $25 billion out of health care over the next four years.",4
"provide training for security guards and first responders such as police officers, ambulance attendants and firefighters.",3
"a re-elected conservative government led by stephen harper will make sure that canada secures its strategic resources,",0
these can be key building blocks in a renewed federal leadership in health promotion.,2
"otherwise, we will exhaust resources,",3
"because any parent should be able to choose to stay at home with young children, or equally, be supported through high-quality child care if they wish to remain in the workforce, we advocate a range of programmes.",4
canada needs to harness their talent and energy.,6
"* within the on-going forest accord process and in partnership with the provincial and territorial governments who have primary jurisdiction, shift all economic forests to eco-forestry practices, including certification by the forest stewardship council (fsc).",3
fewer employees work for one employer long enough to earn a pension.,6
it is important that the sentences fit the severity of the crimes.,5
"she wrote that government policies have been contributing to “the ominous signs of decay” eroding family, community and education.",5
"and promote the use of alternative, sustainable, clean sources of energy by implementing the ndp kyoto plan.",4
"beyond these specific initiatives designed for aboriginal canadians, many of the other priorities of a liberal government will bring benefits to aboriginal people as well, and in many cases were designed with their impact on aboriginal canadians in mind.",6
we will not allow special interests to prevent immigrants from contributing their best to canadian society.,6
so much for paul martin’s concern about the “democratic deficit.”,1
the march 2004 report of a bipartisan senate committee concluded canada was “unready” to respond to a terrorist attack.,5
"and we will address the non-standard employment relationships like part-time, contract, and temporary work and variable schedules.",6
"improve access to capital through innovative financing vehicles, including venture capital funds.",3
"eliminating paul martin’s head tax on immigrants, effectively regulating and enforcing tighter rules on private immigration consultants and their fees.",5
– working with farmers to ensure the right to save and reuse seed.,6
canada cannot afford to maintain a colonial system that seeks only to keep communities in dependency and denies more than a million people the opportunity to contribute to their own well-being and canada’s prosperity.,0
and fees for the purchase of inefficient vehicles.,3
"we will: restart a 10-year national housing program to build 200,000 affordable and co-op housing units(including homes for aboriginal people, seniors, people with disabilities and students), renovate 100,000 existing units, and provide rent supplements to 40,000 low-income tenants, many of whom are single mothers who pay a large percentage of their income in rent.",4
– including the growing trend of allowing provinces to enter into public/private health care partnerships,3
"canada needs to work closely with our military allies, within nato, and with the united nations to address these international security threats.",0
a conservative government will also revisit the equalization formula.,2
the registry will include mandatory dna sampling of all those convicted or currently in custody on such offences,5
"paul martin and the liberal government have long talked a good game on the environment, but delivered little.",2
this area has potential for significant job growth.,3
"however, even after the deficit was gone, the liberals kept the extra tax.",2
households where one partner is in a higher tax bracket than the other will end up paying less tax when they are allowed to income split on their tax return.,6
"canada’s agricultural producers have been facing a difficult combination of disease outbreaks, trade impediments, unusually poor growing conditions, rising input costs, and weak commodity prices.",6
"work with partners for peace and justice in israel and palestine, within a framework of respect for un resolutions and international law.",0
"and second, because the post-war baby boom is about to hit retirement age.",6
and asia – already a technological and export powerhouse – is poised to be the global growth leader for decades to come as china and india become economic juggernauts.,0
"fully phasing in over four years a tax shifting regime to transform incentive, subsidy and investment programs to focus upon green and co-generated energy, including wind power, solar energy, tidal power, biofuels, and energy efficiency as well as transitional technologies such as combined heat-and-power and community energy systems, rather than those that contribute to climate change such as fossil fuels or that produce toxic residue such as nuclear power.",4
"as is currently the case with farms and small businesses, this inter-generational transfer will not be subject to a maximum limit.",6
– work with communities and workers to foster the development of a viable and sustainable economic base.,3
canadians must demand better relationships with our friends and allies.,0
"continue to ensure that all new canadians have access to the “core” immigration system,",5
"we raised the ceiling on student loans, established grants to first-year students of modest means and created and funded a learning bond to help low-income families save for college or university.",4
"for those who enter the world of court-resolved divorce and child care disputes, years of unhappiness can follow.",5
"and improve opportunities in post-secondary education by negotiating with provinces and territories improved, dedicated funding to support and enrich publicly funded and administered post-secondary institutions.",2
"non-profit and co-operative homes for families and single individuals, including students.",4
a number of shortcomings have been identified in the existing program.,4
"– include, as a priority area in new labour market partnership agreements with provinces and territories, workplace-based skills development for persons with disabilities.",4
"too many canadian industries are under concerted attack from other governments, which is harming businesses, communities and workers that play by trade rules.",3
these initiatives will not only promote new jobs and skills development,3
"increased promotion of basic and applied research, especially in science and technology, is an essential component of canada’s future economic well-being.",3
the expiry of patents for a number of commonly prescribed drugs in the near future presents a great opportunity for government to step in and help provide far less expensive generic drugs.,3
a conservative government led by stephen harper will eliminate the gst portion of gas prices above 85 cents.,3
and ensure that canada retains its charter position on limiting property rights.,3
canada and the united states have the world’s largest trading relationship.,0
"and strengthen our immigration system to build strong communities that serve the needs of all canadians, not just the interests of a privileged few.",4
"the green party believes it is the right of every canadian to have affordable, safe and secure housing.",4
"lower taxes – the fiscal turnaround has yielded a big, ongoing dividend for canadians in the form of lower taxes.",3
"behind a mask of new, politically expedient rhetoric he has unveiled a climate change plan that has been rejected by every expert group that has reviewed it across the entire political spectrum.",4
"canada has the ideas and the financial freedom to enact them, and it’s time we elected mps who agree.",5
it is time for a genuine commitment to be made and fulfilled.,6
canadians live in an immensely successful country.,5
"legislative accomplishments – since taking office in december, 2003, the government has passed or introduced 36 bills in parliament, some highlights of which are summarized below. [highlights of the government’s legislative agenda (table)]",2
new support for small business – a new liberal government will continue to strengthen support for small business.,3
"national security – immediately upon taking office in december, 2003, prime minister martin created a new department of public safety and emergency preparedness, appointed a national security advisor to the prime minister and established a cabinet committee on security, public health and emergencies, as well as the new canada border services agency.",0
that’s a big part of what canada is about.,5
the panel would assess whether there has been a breach of the act and would recommend appropriate penalties to the federal minister of health for a final decision.,2
a conservative government led by stephen harper will: work with provinces to build on the 2003 health accord on health renewal.,4
"if the resolution is passed, the government will introduce legislation to restore the traditional definition of marriage",5
"in today's economy, ongoing training and lifelong learning are essential in helping canadians find jobs and advance in the workplace.",3
a re-elected conservative government led by stephen harper will replace the automatic release of prisoners after serving two-thirds of their sentence with earned parole for behaviour and rehabilitation in prison.,5
"* fully implement the recommendations of the 1996 report of the royal commission on aboriginal peoples, thereby embarking on true nation-to-nation negotiations on a full range of outstanding legal issues and land claims.",2
"canada, as a northern country with numerous coastal cities, is particularly vulnerable to the effects of climate change.",4
"increase access to employment insurance for women,",4
and supporting municipalities in legal battles with chemical corporations after attempting to limit pesticide use in their community.,2
"throwing more money to the provinces, as the federal government has been doing in the last two governments, is not achieving concrete results.",4
negotiate changes to nafta’s dispute resolution mechanisms so canadian interests are respected—including through the application of international law rather than us law in anti-dumping and subsidy disputes.,3
ending low-level nato flight-testing over innu lands.,0
ensure fairness in party nomination and leadership races.,1
the tourism sector in canada is unique in that it makes a significant contribution to every region’s cultural and economic well-being.,5
an easily accessible and integrated system for business development and growth must be made available in smaller cities and towns to create the business climate that will entice home-grown entrepreneurs to stay.,3
increase the power of individual members of parliament.,5
"in the last few years, despite rhetoric about “safety nets”, the federal government has refused to issue emergency orders to protect critical habitat on non-federal lands.",4
"since wind energy generates power 30% of the time, solar 20% of the time, and other renewables 30 – 50% of the time, the planned capacities from renewables need to be larger than capacities from firm power generation.",3
"a strong mandate from voters will help ensure that all those at the negotiating table understand that canadians want their elected representatives to sit down, talk it out and emerge with a fix for a generation.",2
"election laws in canada govern election campaigns, but leave parties almost unregulated in their internal leadership and candidate selection processes, despite the fact parties receive millions of dollars in subsidies from taxpayers.",5
"place a four-year minimum sentence on all weapon offences, such as “possession of a concealed weapon”.",5
"reduced taxes for more efficient company cars, instead of a blanket benefit.",3
the agreements identify principles and goals for early learning and child care;,4
invest more in fisheries science and research.,3
reviewing and reworking existing federal programs to improve small business access to venture capital.,3
"the table also shows that, while it is true that there will be an increased cost to fossil fuels due to the green shift over four years, these are far-outweighed by cost increases that have occurred due to market factors alone since 2006.",3
"and in july 2005, canada signed an important international protocol to the convention on cybercrime, which encourages greater cooperation to fight racism and hate-motivated crimes committed through the internet.",0
provided $500 million to promote africa’s development within an additional $1.4 billion over three years for international assistance (budget 2003).,0
a conservative government led by stephen harper will commit one percent of federal health funding to the funding of physical activity.,4
the benefit will be paid monthly and included as part of the child tax benefit.,4
"experts agree we need a pro-active plan to keep our country, our industries, and our workforce in a leading global position.",5
"three million canadians, about 8.4 % of the country's population, and one in eight children suffer from asthma and the numbers are increasing rapidly.",4
judicial appointments would be measured against public criteria.,2
most people are having a harder time providing for their families and paying for a decent place to live.,4
aboriginal employment levels to equal those of non-aboriginals.,4
"at the same time, our recent frustrations with softwood lumber and bse have shown how important it is for canada to develop other options as well.",3
"invest $100 million per year of new federal money on criminal justice priorities, including working with the provinces and municipalities to hire more police, as well as victim assistance and youth crime prevention programs.",5
